Order Date,Ship Date,Ship Mode,Segment,State,Sub-Category,Discount,Sales,Quantity,Profit,iforest_score
2015-09-11,2015-09-18,Standard Class,Home Office,New Jersey,Paper,0.0,38.88,6,18.6624,0.39956279037689907
2015-12-20,2015-12-26,Standard Class,Consumer,Virginia,Appliances,0.0,36.27,3,10.881,0.3520417786780803
2014-09-20,2014-09-23,First Class,Consumer,Illinois,Bookcases,0.3,493.43,5,-70.49,0.44973851031251033
2014-09-20,2014-09-23,First Class,Consumer,Illinois,Phones,0.2,11.12,2,3.475,0.3512861423885909
2016-11-04,2016-11-08,Standard Class,Consumer,California,Machines,0.2,686.4,2,77.22,0.49604035904463395
2017-12-01,2017-12-06,Standard Class,Corporate,Washington,Binders,0.2,15.92,5,5.373,0.3729924217637444
2017-12-01,2017-12-06,Standard Class,Corporate,Washington,Furnishings,0.0,70.68,12,31.0992,0.6233544643501239
2017-12-01,2017-12-06,Standard Class,Corporate,Washington,Storage,0.0,541.24,4,5.4124,0.42198485612005066
2014-10-10,2014-10-10,Same Day,Consumer,Ohio,Machines,0.7,101.994,2,-71.3958,0.4356658198295626
2014-10-10,2014-10-10,Same Day,Consumer,Ohio,Binders,0.7,18.264,2,-13.3936,0.3840164764302765
2017-11-14,2017-11-16,Second Class,Consumer,Texas,Binders,0.8,21.99,5,-32.985,0.42293957366947527
2016-08-13,2016-08-19,Standard Class,Consumer,Texas,Supplies,0.2,185.376,2,-34.758,0.41847919527555666
2016-08-13,2016-08-19,Standard Class,Consumer,Texas,Appliances,0.8,58.924,1,-153.2024,0.5360402352536374
2017-09-17,2017-09-23,Standard Class,Consumer,New Jersey,Machines,0.0,480.0,4,225.6,0.48696472640791433
2017-09-17,2017-09-23,Standard Class,Consumer,New Jersey,Storage,0.0,34.05,3,9.534,0.3512788055211244
2015-03-23,2015-03-25,First Class,Corporate,California,Paper,0.0,192.72,11,92.5056,0.6354155701959142
2015-03-23,2015-03-25,First Class,Corporate,California,Accessories,0.0,239.97,3,86.3892,0.4131790198219421
2016-06-30,2016-07-03,Second Class,Home Office,Illinois,Accessories,0.2,50.12,7,-0.6265,0.4167939012817008
2017-10-20,2017-10-25,Standard Class,Corporate,North Carolina,Phones,0.2,15.984,2,1.3986,0.35424684755795693
2017-10-20,2017-10-25,Standard Class,Corporate,North Carolina,Paper,0.2,14.352,3,4.485,0.3481910727606675
2014-08-25,2014-08-30,Standard Class,Corporate,Ohio,Binders,0.7,6.528,4,-4.5696,0.37406562710800145
2014-08-25,2014-08-30,Standard Class,Corporate,Ohio,Binders,0.7,2.862,3,-2.2896,0.36380313367661976
2014-08-25,2014-08-30,Standard Class,Corporate,Ohio,Binders,0.7,20.856,8,-16.6848,0.4748191312314277
2014-07-27,2014-07-30,Second Class,Corporate,California,Storage,0.0,276.28,2,0.0,0.41753004278318684
2017-12-01,2017-12-07,Standard Class,Home Office,California,Furnishings,0.0,629.64,9,107.0388,0.5426681467115629
2016-10-17,2016-10-21,Second Class,Home Office,Missouri,Phones,0.0,449.97,3,220.4853,0.4883894566829215
2016-10-17,2016-10-21,Second Class,Home Office,Missouri,Appliances,0.0,1927.59,7,751.7601,0.6736444921955203
2016-09-16,2016-09-18,First Class,Home Office,Georgia,Chairs,0.0,121.78,2,30.445,0.39453989418752644
2015-12-01,2015-12-06,Standard Class,Home Office,California,Chairs,0.2,2676.672,9,267.6672,0.680568275566247
2014-08-05,2014-08-12,Standard Class,Consumer,Texas,Tables,0.3,489.23,2,41.934,0.4451441668158095
2016-08-15,2016-08-22,Standard Class,Consumer,California,Furnishings,0.0,312.03,3,43.6842,0.4041277499777795
2016-08-15,2016-08-22,Standard Class,Consumer,California,Storage,0.0,17.94,3,3.0498,0.3477244772333681
2016-08-15,2016-08-22,Standard Class,Consumer,California,Phones,0.2,165.6,3,10.35,0.3764677224542843
2016-08-15,2016-08-22,Standard Class,Consumer,California,Paper,0.0,37.52,4,18.0096,0.3663743478403369
2015-08-07,2015-08-09,Second Class,Corporate,Virginia,Phones,0.0,494.97,3,148.491,0.45316508361828406
2015-08-07,2015-08-09,Second Class,Corporate,Virginia,Labels,0.0,25.06,2,11.7782,0.3604388687134025
2016-05-31,2016-06-04,Standard Class,Consumer,Illinois,Furnishings,0.6,32.064,3,-12.8256,0.3731521754689474
2016-05-31,2016-06-04,Standard Class,Consumer,Illinois,Paper,0.2,18.496,4,6.7048,0.3616950551396982
2016-05-31,2016-06-04,Standard Class,Consumer,Illinois,Chairs,0.3,191.079,3,-38.2158,0.40130247307530964
2016-05-31,2016-06-04,Standard Class,Consumer,Illinois,Paper,0.2,10.368,2,3.6288,0.35169940064140687
2016-07-01,2016-07-01,Same Day,Home Office,New York,Labels,0.0,30.53,1,14.0438,0.42345612350968515
2016-07-01,2016-07-01,Same Day,Home Office,New York,Accessories,0.0,30.84,3,6.168,0.34963480578341594
2016-07-01,2016-07-01,Same Day,Home Office,New York,Paper,0.0,75.06,9,33.777,0.4792981250254247
2016-12-18,2016-12-20,First Class,Corporate,California,Phones,0.2,66.976,7,6.6976,0.41513134026101667
2015-01-26,2015-02-01,Standard Class,Corporate,California,Paper,0.0,182.72,8,84.0512,0.4934237302727791
2017-10-28,2017-11-01,Standard Class,Consumer,Massachusetts,Labels,0.0,21.93,3,10.3071,0.34916112829521573
2017-11-04,2017-11-08,Standard Class,Consumer,Tennessee,Accessories,0.2,95.976,3,15.5961,0.35997996234284674
2017-11-04,2017-11-08,Standard Class,Consumer,Tennessee,Phones,0.2,143.928,9,-32.3838,0.5035952659483579
2017-11-04,2017-11-08,Standard Class,Consumer,Tennessee,Binders,0.7,3.564,2,-2.97,0.36386478972661934
2017-11-04,2017-11-08,Standard Class,Consumer,Tennessee,Labels,0.2,4.928,2,1.7248,0.35596778851285527
2016-05-09,2016-05-13,Standard Class,Corporate,Texas,Storage,0.2,856.656,6,107.082,0.507435516759309
2016-05-09,2016-05-13,Standard Class,Corporate,Texas,Binders,0.8,13.184,4,-20.4352,0.4023966267444079
2016-05-09,2016-05-13,Standard Class,Corporate,Texas,Appliances,0.8,48.784,4,-131.7168,0.47594998715441805
2016-05-09,2016-05-13,Standard Class,Corporate,Texas,Paper,0.2,76.64,2,26.824,0.38042978934135074
2016-05-09,2016-05-13,Standard Class,Corporate,Texas,Binders,0.8,18.528,6,-27.792,0.4450341605907049
2014-04-02,2014-04-08,Standard Class,Corporate,Virginia,Furnishings,0.0,177.68,2,46.1968,0.40713260015378827
2014-04-28,2014-05-03,Standard Class,Corporate,New York,Accessories,0.0,159.98,2,57.5928,0.4171429893167123
2016-10-04,2016-10-08,Standard Class,Corporate,Florida,Phones,0.2,52.68,3,19.755,0.3565005898735705
2016-10-04,2016-10-08,Standard Class,Corporate,Florida,Furnishings,0.2,11.568,3,2.6028,0.3470806403501658
2017-06-11,2017-06-17,Standard Class,Consumer,North Carolina,Binders,0.7,4.572,4,-3.81,0.3789584236315718
2016-01-30,2016-02-03,Standard Class,Consumer,Illinois,Phones,0.2,1439.968,4,143.9968,0.5611109336701833
2016-01-30,2016-02-03,Standard Class,Consumer,Illinois,Binders,0.8,1.728,3,-2.6784,0.3647948847938212
2016-01-30,2016-02-03,Standard Class,Consumer,Illinois,Tables,0.5,626.1,3,-538.446,0.5777121811929371
2015-09-27,2015-09-29,Second Class,Corporate,Washington,Art,0.0,99.2,5,25.792,0.38185198171794715
2015-04-13,2015-04-17,Standard Class,Consumer,Texas,Tables,0.3,609.98,4,-113.282,0.4826751403061769
2015-04-13,2015-04-17,Standard Class,Consumer,Texas,Tables,0.3,211.372,2,-45.294,0.4337347200732213
2015-04-13,2015-04-17,Standard Class,Consumer,Texas,Phones,0.2,239.976,3,17.9982,0.3801796847551198
2017-12-18,2017-12-24,Standard Class,Corporate,Wisconsin,Furnishings,0.0,99.95,5,22.9885,0.38361982054176974
2017-12-18,2017-12-24,Standard Class,Corporate,Wisconsin,Accessories,0.0,29.34,3,10.8558,0.349993319715748
2016-03-14,2016-03-19,Standard Class,Corporate,Wisconsin,Furnishings,0.0,16.74,2,4.3524,0.3551126814213514
2017-08-27,2017-08-27,Same Day,Corporate,Pennsylvania,Paper,0.2,12.672,3,3.96,0.34715185011098165
2017-08-27,2017-08-27,Same Day,Corporate,Pennsylvania,Accessories,0.2,1119.888,14,209.979,0.7207120985161369
2015-12-17,2015-12-19,Second Class,Consumer,California,Art,0.0,204.85,5,53.261,0.4055664499437819
2015-12-17,2015-12-19,Second Class,Consumer,California,Phones,0.2,135.984,2,16.998,0.38089278741342064
2015-12-17,2015-12-19,Second Class,Consumer,California,Art,0.0,16.4,5,7.052,0.37367684620330643
2015-12-17,2015-12-19,Second Class,Consumer,California,Binders,0.2,92.96,2,31.374,0.38409416419070447
2014-08-22,2014-08-24,Second Class,Consumer,Florida,Supplies,0.2,7.632,3,-1.8126,0.351993018410777
2016-11-03,2016-11-05,First Class,Consumer,Oregon,Binders,0.7,4.158,7,-3.465,0.435498683967564
2016-11-03,2016-11-05,First Class,Consumer,Oregon,Machines,0.7,179.991,3,-251.9874,0.5223139473533792
2017-10-10,2017-10-16,Standard Class,Consumer,Illinois,Chairs,0.3,239.358,3,-47.8716,0.4120378774697826
2014-12-07,2014-12-08,First Class,Home Office,California,Paper,0.0,164.88,3,80.7912,0.41399114105003715
2014-11-15,2014-11-17,Second Class,Corporate,California,Supplies,0.0,10.95,3,3.285,0.3483202057598107
2017-12-24,2017-12-28,Standard Class,Corporate,Massachusetts,Paper,0.0,19.44,3,9.3312,0.34885258388075313
2017-12-24,2017-12-28,Standard Class,Corporate,Massachusetts,Binders,0.0,12.3,5,6.15,0.3742155038505969
2014-12-24,2014-12-26,First Class,Consumer,California,Appliances,0.0,13.97,1,3.6322,0.3979310746493607
2017-12-22,2017-12-28,Standard Class,Consumer,Tennessee,Tables,0.4,934.956,6,-249.3216,0.5728379076036935
2017-12-22,2017-12-28,Standard Class,Consumer,Tennessee,Accessories,0.2,46.864,2,7.6154,0.3569301572360776
2017-12-22,2017-12-28,Standard Class,Consumer,Tennessee,Storage,0.2,26.16,3,1.962,0.348476940509609
2017-12-22,2017-12-28,Standard Class,Consumer,Tennessee,Art,0.2,23.128,7,2.891,0.41631116971119525
2017-12-22,2017-12-28,Standard Class,Consumer,Tennessee,Appliances,0.2,59.24,5,16.291,0.3701747278917624
2014-08-08,2014-08-10,Second Class,Consumer,Florida,Bookcases,0.2,155.456,4,-7.7728,0.3968729429902499
2014-09-20,2014-09-24,Standard Class,Corporate,California,Paper,0.0,8.56,2,3.852,0.35105251265722603
2017-12-25,2017-12-28,First Class,Consumer,Florida,Furnishings,0.2,21.0,3,5.775,0.34744159521386225
2017-12-25,2017-12-28,First Class,Consumer,Florida,Machines,0.5,120.0,2,-7.2,0.38865598445905464
2017-11-25,2017-11-30,Standard Class,Consumer,Texas,Phones,0.2,299.96,5,37.495,0.4172655933356282
2017-11-25,2017-11-30,Standard Class,Consumer,Texas,Appliances,0.8,67.84,5,-179.776,0.5006333446212151
2017-11-25,2017-11-30,Standard Class,Consumer,Texas,Chairs,0.3,853.93,5,-24.398,0.48734041757053637
2017-11-25,2017-11-30,Standard Class,Consumer,Texas,Art,0.2,18.688,4,3.7376,0.36147519327828415
2016-11-05,2016-11-07,First Class,Consumer,Virginia,Furnishings,0.0,273.96,2,71.2296,0.43961776381658974
2016-11-05,2016-11-07,First Class,Consumer,Virginia,Accessories,0.0,89.97,3,18.8937,0.3556261964209939
2016-11-05,2016-11-07,First Class,Consumer,Virginia,Furnishings,0.0,756.8,5,75.68,0.46694806138423867
2017-11-06,2017-11-12,Standard Class,Consumer,Texas,Binders,0.8,1.248,2,-1.9344,0.36727579781052483
2016-11-03,2016-11-07,Standard Class,Home Office,Pennsylvania,Accessories,0.2,72.0,1,14.4,0.4256729421380007
2016-11-03,2016-11-07,Standard Class,Home Office,Pennsylvania,Chairs,0.3,470.155,7,-13.433,0.4713048949968351
2014-12-30,2015-01-01,First Class,Consumer,Tennessee,Storage,0.2,39.128,1,-8.8038,0.43603232522542734
2017-12-02,2017-12-07,Standard Class,Corporate,Ohio,Art,0.2,19.728,9,1.7262,0.472484907949257
2017-12-02,2017-12-07,Standard Class,Corporate,Ohio,Phones,0.4,151.188,2,-25.198,0.40927989408223836
2017-03-24,2017-03-28,Standard Class,Consumer,New York,Chairs,0.1,271.764,2,60.392,0.4300379625936863
2014-11-19,2014-11-21,First Class,Consumer,Pennsylvania,Accessories,0.2,47.496,1,-1.1874,0.42190201501743246
2017-04-25,2017-04-27,Second Class,Consumer,California,Bookcases,0.15,344.981,7,28.4102,0.4536156230461624
2017-11-23,2017-11-26,First Class,Corporate,Texas,Paper,0.2,36.288,7,12.7008,0.4112786137933455
2017-11-23,2017-11-26,First Class,Corporate,Texas,Paper,0.2,78.304,2,29.364,0.38341141295650083
2017-11-23,2017-11-26,First Class,Corporate,Texas,Tables,0.3,127.785,1,-31.0335,0.4680216312036436
2017-11-23,2017-11-26,First Class,Corporate,Texas,Binders,0.8,6.104,2,-9.156,0.37343292671268097
2014-11-03,2014-11-05,Second Class,Corporate,New Jersey,Binders,0.0,5.76,2,2.8224,0.352737960359931
2015-10-19,2015-10-24,Second Class,Consumer,Texas,Binders,0.8,1.72,1,-2.838,0.42551506883351836
2014-02-06,2014-02-10,Second Class,Consumer,Illinois,Binders,0.8,8.952,2,-14.7708,0.3868936938506167
2016-03-06,2016-03-12,Standard Class,Consumer,Illinois,Appliances,0.8,2.334,3,-6.3018,0.3727386924993572
2016-03-06,2016-03-12,Standard Class,Consumer,Illinois,Binders,0.8,1.728,4,-2.7648,0.3822671975806271
2016-03-06,2016-03-12,Standard Class,Consumer,Illinois,Furnishings,0.6,159.04,5,-194.824,0.5139740014713893
2016-03-06,2016-03-12,Standard Class,Consumer,Illinois,Tables,0.5,145.98,2,-99.2664,0.45933765683620886
2015-12-03,2015-12-07,Standard Class,Consumer,North Carolina,Furnishings,0.2,77.952,3,12.6672,0.35781753037097136
2015-12-03,2015-12-07,Standard Class,Consumer,North Carolina,Binders,0.7,95.97,5,-73.577,0.44700931202473704
2015-12-03,2015-12-07,Standard Class,Consumer,North Carolina,Phones,0.2,105.584,2,9.2386,0.3734529093635652
2015-12-03,2015-12-07,Standard Class,Consumer,North Carolina,Art,0.2,9.344,2,1.168,0.35119705007684066
2015-12-24,2015-12-30,Standard Class,Corporate,Missouri,Furnishings,0.0,9.68,2,3.7752,0.35169940064140687
2015-12-24,2015-12-30,Standard Class,Corporate,Missouri,Copiers,0.0,4899.93,7,2302.9671,0.7592168064394735
2017-10-01,2017-10-06,Standard Class,Home Office,California,Accessories,0.0,104.75,5,21.9975,0.38577542077319305
2017-10-16,2017-10-21,Standard Class,Corporate,Tennessee,Accessories,0.2,18.528,2,4.4004,0.353172189537773
2017-10-16,2017-10-21,Standard Class,Corporate,Tennessee,Tables,0.4,1875.258,7,-968.8833,0.7134929921143147
2014-08-15,2014-08-17,First Class,Consumer,Florida,Paper,0.2,91.36,5,29.692,0.38615719976636503
2014-08-15,2014-08-17,First Class,Consumer,Florida,Appliances,0.2,152.24,5,17.127,0.3898848858536489
2017-11-11,2017-11-13,First Class,Consumer,Texas,Phones,0.2,35.184,2,12.3144,0.3612318619810525
2017-03-20,2017-03-20,Same Day,Consumer,Texas,Paper,0.2,56.704,2,19.1376,0.36732983627687804
2017-03-20,2017-03-20,Same Day,Consumer,Texas,Paper,0.2,274.064,7,102.774,0.4737126295786774
2017-05-13,2017-05-17,Standard Class,Home Office,Pennsylvania,Chairs,0.3,458.43,5,-124.431,0.4650841208918907
2014-06-22,2014-06-22,Same Day,Consumer,Arizona,Binders,0.7,8.226,3,-6.0324,0.36195705113640714
2014-12-02,2014-12-09,Standard Class,Corporate,Georgia,Accessories,0.0,5.95,1,0.833,0.3992626878247454
2014-12-02,2014-12-09,Standard Class,Corporate,Georgia,Paper,0.0,15.24,3,7.1628,0.3487774831260461
2015-04-05,2015-04-06,Same Day,Consumer,Washington,Accessories,0.0,239.94,6,26.3934,0.43053225213257923
2015-04-05,2015-04-06,Same Day,Consumer,Washington,Art,0.0,23.84,8,6.4368,0.4479466985401348
2017-11-18,2017-11-18,Same Day,Corporate,Wisconsin,Storage,0.0,92.52,6,24.9804,0.4063035870185533
2017-11-18,2017-11-18,Same Day,Corporate,Wisconsin,Storage,0.0,37.76,1,10.5728,0.42238667074641556
2017-11-18,2017-11-18,Same Day,Corporate,Wisconsin,Labels,0.0,7.38,2,3.4686,0.3513735247195241
2017-11-18,2017-11-18,Same Day,Corporate,Wisconsin,Furnishings,0.0,5.82,2,2.7354,0.352737960359931
2017-07-12,2017-07-18,Standard Class,Consumer,Ohio,Paper,0.2,3.816,1,1.1925,0.4043674360532817
2017-05-19,2017-05-23,Standard Class,Corporate,Alabama,Binders,0.0,26.16,4,12.8184,0.3623610600272628
2015-12-20,2015-12-21,First Class,Home Office,Texas,Accessories,0.2,100.8,2,21.42,0.3772301559558167
2016-02-21,2016-02-22,First Class,Corporate,New York,Furnishings,0.0,135.8,7,66.542,0.44575302386384696
2017-03-18,2017-03-22,Standard Class,Corporate,California,Art,0.0,13.9,5,3.753,0.3722274117217653
2017-03-18,2017-03-22,Standard Class,Corporate,California,Envelopes,0.0,19.4,5,9.312,0.368983626468385
2016-12-17,2016-12-23,Standard Class,Corporate,New Mexico,Binders,0.2,13.488,2,4.3836,0.351828971057296
2016-12-17,2016-12-23,Standard Class,Corporate,New Mexico,Binders,0.2,11.416,1,3.8529,0.39865002220885104
2016-03-26,2016-03-28,Second Class,Consumer,Idaho,Paper,0.0,17.64,3,8.6436,0.3487296448027356
2016-03-26,2016-03-28,Second Class,Consumer,Idaho,Binders,0.2,17.04,3,5.538,0.34791340421766576
2014-12-16,2014-12-18,Second Class,Consumer,Virginia,Accessories,0.0,99.98,2,7.9984,0.36912091084885224
2014-12-16,2014-12-18,Second Class,Consumer,Virginia,Furnishings,0.0,29.46,6,9.7218,0.3980342272167914
2015-11-15,2015-11-20,Standard Class,Corporate,Ohio,Binders,0.7,166.92,13,-116.844,0.6965271959094369
2016-08-22,2016-08-23,First Class,Home Office,Colorado,Furnishings,0.2,98.328,3,9.8328,0.358671016836544
2015-06-29,2015-07-02,First Class,Consumer,New York,Chairs,0.1,117.882,1,1.3098,0.44158437722284244
2016-06-26,2016-07-02,Standard Class,Corporate,New York,Accessories,0.0,20.97,3,9.0171,0.34840152734964824
2016-06-26,2016-07-02,Standard Class,Corporate,New York,Accessories,0.0,139.96,4,9.7972,0.3823241457143915
2016-06-26,2016-07-02,Standard Class,Corporate,New York,Furnishings,0.0,37.74,3,12.8316,0.35378262016671175
2016-09-17,2016-09-22,Standard Class,Consumer,Massachusetts,Furnishings,0.0,14.82,3,6.2244,0.34887145070826947
2016-09-17,2016-09-22,Standard Class,Consumer,Massachusetts,Furnishings,0.0,191.82,3,61.3824,0.3925257280789435
2014-07-18,2014-07-23,Standard Class,Consumer,New York,Binders,0.2,13.904,2,4.5188,0.3523836054432331
2017-09-01,2017-09-01,Same Day,Corporate,Washington,Appliances,0.0,314.6,4,103.818,0.4310012790104272
2017-09-01,2017-09-01,Same Day,Corporate,Washington,Tables,0.0,283.56,4,45.3696,0.412312467650216
2017-06-22,2017-06-26,Standard Class,Home Office,Michigan,Chairs,0.0,487.96,2,146.388,0.4743106390985709
2014-09-02,2014-09-07,Standard Class,Consumer,Arkansas,Binders,0.0,1793.98,2,843.1706,0.6981140666364678
2015-10-01,2015-10-05,Standard Class,Consumer,Illinois,Binders,0.8,2.992,4,-4.488,0.38567044808577655
2015-10-01,2015-10-05,Standard Class,Consumer,Illinois,Accessories,0.2,108.768,4,2.7192,0.37723114212600617
2015-04-07,2015-04-10,First Class,Consumer,New York,Paper,0.0,25.92,4,12.4416,0.36283971703913553
2015-04-07,2015-04-10,First Class,Consumer,New York,Storage,0.0,22.58,2,5.8708,0.35372956238133096
2017-11-21,2017-11-21,Same Day,Consumer,Texas,Phones,0.2,55.176,3,-12.4146,0.3695974700270767
2016-12-17,2016-12-21,Standard Class,Consumer,Michigan,Binders,0.0,9892.74,13,4946.37,0.8335999076610493
2014-09-19,2014-09-24,Standard Class,Corporate,Arizona,Tables,0.5,73.915,1,-45.8273,0.4728880595909248
2014-09-28,2014-10-03,Standard Class,Consumer,Florida,Furnishings,0.2,337.088,4,16.8544,0.40609055475221295
2015-09-22,2015-09-26,Second Class,Corporate,California,Appliances,0.0,61.44,3,16.5888,0.352719699443789
2016-11-07,2016-11-13,Standard Class,Corporate,California,Accessories,0.0,479.97,3,163.1898,0.4540965206234513
2017-12-16,2017-12-20,Second Class,Corporate,California,Binders,0.2,5.984,2,2.244,0.35138073335773573
2017-12-16,2017-12-20,Second Class,Corporate,California,Accessories,0.0,189.95,5,45.588,0.4021930577927755
2017-12-16,2017-12-20,Second Class,Corporate,California,Accessories,0.0,149.95,5,31.4895,0.3992496170960344
2017-12-16,2017-12-20,Second Class,Corporate,California,Art,0.0,29.95,5,8.6855,0.3710188566752794
2017-12-16,2017-12-20,Second Class,Corporate,California,Labels,0.0,44.4,3,22.2,0.358737699145695
2014-09-21,2014-09-25,Standard Class,Home Office,New York,Art,0.0,66.03,3,17.1678,0.3540742064780766
2015-05-18,2015-05-22,Standard Class,Corporate,California,Paper,0.0,10.86,2,5.3214,0.35238899152863873
2014-03-26,2014-03-31,Second Class,Corporate,California,Art,0.0,3.36,2,0.84,0.3599172369407903
2014-03-26,2014-03-31,Second Class,Corporate,California,Binders,0.2,27.936,4,9.4284,0.3618279562071229
2014-03-26,2014-03-31,Second Class,Corporate,California,Phones,0.2,28.784,2,2.8784,0.3573880458407335
2017-09-22,2017-09-28,Standard Class,Consumer,California,Supplies,0.0,21.96,2,6.1488,0.35420754131555976
2015-09-12,2015-09-17,Second Class,Consumer,Washington,Accessories,0.0,21.98,2,8.5722,0.3568020377189709
2015-11-02,2015-11-04,First Class,Home Office,New York,Chairs,0.1,2621.322,11,553.3902,0.7577510410467333
2015-10-20,2015-10-24,Standard Class,Consumer,California,Furnishings,0.0,74.76,7,23.9232,0.41394132432640257
2015-10-20,2015-10-24,Standard Class,Consumer,California,Tables,0.2,364.776,3,27.3582,0.4058587361151402
2016-06-14,2016-06-18,Standard Class,Corporate,Washington,Tables,0.0,1115.17,7,334.551,0.5789003919241748
2015-11-20,2015-11-21,First Class,Corporate,California,Binders,0.2,89.696,4,33.636,0.37511446298561507
2015-11-20,2015-11-21,First Class,Corporate,California,Labels,0.0,50.12,4,23.5564,0.37161841423321246
2016-02-28,2016-03-06,Standard Class,Corporate,New York,Fasteners,0.0,36.48,6,18.24,0.40022420607853687
2014-10-14,2014-10-20,Standard Class,Consumer,Illinois,Paper,0.2,322.192,13,100.685,0.6715524253592537
2014-10-14,2014-10-20,Standard Class,Consumer,Illinois,Binders,0.8,2.946,3,-4.8609,0.3694076268979335
2014-10-14,2014-10-20,Standard Class,Consumer,Illinois,Paper,0.2,19.136,4,6.9368,0.36145041998289335
2017-05-26,2017-05-30,Standard Class,Consumer,Virginia,Accessories,0.0,23.08,2,6.924,0.35397796666223125
2016-02-04,2016-02-10,Standard Class,Consumer,Maryland,Phones,0.0,90.48,2,23.5248,0.37463073100943595
2016-09-02,2016-09-05,Second Class,Consumer,Washington,Chairs,0.2,215.976,3,-2.6997,0.37920645473167924
2016-09-02,2016-09-05,Second Class,Consumer,Washington,Envelopes,0.0,65.94,3,30.9918,0.36902515652717105
2017-12-04,2017-12-05,First Class,Corporate,Pennsylvania,Furnishings,0.2,11.352,3,2.6961,0.3470806403501658
2015-06-12,2015-06-16,Standard Class,Home Office,Indiana,Storage,0.0,24.56,2,6.8768,0.35605091980848314
2016-09-04,2016-09-08,Standard Class,Consumer,Missouri,Envelopes,0.0,16.56,2,7.7832,0.3576311315316242
2016-09-04,2016-09-08,Standard Class,Consumer,Missouri,Accessories,0.0,279.95,5,67.188,0.41936511372813223
2014-04-21,2014-04-26,Standard Class,Corporate,Kentucky,Storage,0.0,828.84,6,0.0,0.49918998029920103
2015-11-05,2015-11-08,First Class,Consumer,Ohio,Binders,0.7,7.218,3,-5.5338,0.36195705113640714
2015-11-05,2015-11-08,First Class,Consumer,Ohio,Supplies,0.2,27.2,4,2.04,0.361808431522922
2014-11-03,2014-11-07,Standard Class,Corporate,Nebraska,Accessories,0.0,89.97,3,18.8937,0.3556261964209939
2016-02-16,2016-02-23,Standard Class,Consumer,Kentucky,Furnishings,0.0,318.08,4,34.9888,0.4097004951754048
2016-02-16,2016-02-23,Standard Class,Consumer,Kentucky,Binders,0.0,5.8,1,2.61,0.3975064016411688
2017-09-11,2017-09-13,Second Class,Corporate,California,Phones,0.2,143.952,6,17.994,0.4118313554611798
2017-09-11,2017-09-13,Second Class,Corporate,California,Paper,0.0,19.44,3,9.3312,0.34885258388075313
2017-11-02,2017-11-06,Standard Class,Consumer,Virginia,Art,0.0,5.56,2,1.4456,0.3527475648097214
2015-02-06,2015-02-08,First Class,Corporate,Virginia,Storage,0.0,146.73,3,2.9346,0.3721825271440933
2015-02-06,2015-02-08,First Class,Corporate,Virginia,Paper,0.0,29.9,5,13.455,0.37121895576361486
2016-09-10,2016-09-12,Second Class,Consumer,California,Binders,0.2,276.784,2,89.9548,0.4467582911000057
2016-09-26,2016-09-30,Standard Class,Corporate,Texas,Appliances,0.8,93.032,2,-251.1864,0.517012653558694
2016-09-26,2016-09-30,Standard Class,Corporate,Texas,Chairs,0.3,454.965,5,-136.4895,0.47245251212096473
2015-12-15,2015-12-20,Standard Class,Corporate,North Carolina,Phones,0.2,246.168,3,21.5397,0.3841659691959334
2016-09-17,2016-09-20,Second Class,Consumer,Ohio,Storage,0.2,295.4,5,-62.7725,0.45168012403517527
2017-10-13,2017-10-15,First Class,Consumer,Kentucky,Storage,0.0,348.56,8,104.568,0.5004873532552403
2015-06-28,2015-07-03,Second Class,Corporate,Ohio,Paper,0.2,15.552,3,5.4432,0.34863606996689633
2015-06-28,2015-07-03,Second Class,Corporate,Ohio,Bookcases,0.5,482.94,6,-376.6932,0.5761380593478408
2015-06-01,2015-06-05,Standard Class,Consumer,Michigan,Phones,0.0,299.98,2,83.9944,0.44994970666271117
2015-06-01,2015-06-05,Standard Class,Consumer,Michigan,Binders,0.0,403.68,6,181.656,0.4872359544044838
2015-06-01,2015-06-05,Standard Class,Consumer,Michigan,Phones,0.0,41.9,2,11.732,0.36153658828680824
2015-06-01,2015-06-05,Standard Class,Consumer,Michigan,Labels,0.0,28.91,7,13.2986,0.4103341413325333
2014-04-12,2014-04-17,Standard Class,Consumer,Indiana,Paper,0.0,32.4,5,15.552,0.37099331290454063
2017-10-12,2017-10-16,Standard Class,Home Office,Texas,Phones,0.2,369.544,7,27.7158,0.4574760024435478
2017-10-12,2017-10-16,Standard Class,Home Office,Texas,Paper,0.2,10.368,2,3.7584,0.35169940064140687
2017-10-12,2017-10-16,Standard Class,Home Office,Texas,Accessories,0.2,791.88,3,128.6805,0.4826207091720962
2015-11-07,2015-11-12,Standard Class,Consumer,Texas,Art,0.2,23.64,3,5.319,0.34775543075892307
2015-11-07,2015-11-12,Standard Class,Consumer,Texas,Storage,0.2,84.784,2,-16.9568,0.38725692272717266
2015-11-07,2015-11-12,Standard Class,Consumer,Texas,Furnishings,0.6,64.96,5,-84.448,0.4441522294592142
2015-11-07,2015-11-12,Standard Class,Consumer,Texas,Binders,0.8,32.06,10,-51.296,0.5811594205707803
2015-11-07,2015-11-12,Standard Class,Consumer,Texas,Storage,0.2,177.648,2,-28.8678,0.4170630571333688
2015-11-07,2015-11-12,Standard Class,Consumer,Texas,Machines,0.4,287.91,3,33.5895,0.40013820291679614
2015-05-25,2015-05-28,First Class,Corporate,Texas,Supplies,0.2,22.368,2,1.6776,0.3539624075989671
