Order-Date,Ship-Mode,Segment,State,Sub-Category,Quantity,Unit-Price,Unit-Cost,iforest_score,precipitation,temperature
2017-03-16,Same Day,Consumer,Ohio,Binders,2,2.5965,4.3275,0.378086108181581,0.6411521321707978,75.86339792745049
2017-03-16,Same Day,Consumer,Ohio,Accessories,1,159.984,115.98840000000001,0.4645668862940966,4.266323234807986,95.55929135472563
2017-03-16,Same Day,Consumer,Ohio,Storage,1,54.224,50.834999999999994,0.41151470673893237,2.3588090709875735,37.57609780722481
2017-11-10,Standard Class,Home Office,California,Chairs,1,241.424,277.6376,0.5199288584232153,0.26915210263269423,88.50877045521096
2016-11-30,Standard Class,Consumer,Michigan,Paper,1,33.36,16.68,0.39939024876517093,4.912583505539947,36.70801274942269
2016-11-30,Standard Class,Consumer,Michigan,Paper,1,13.76,7.4304,0.38278486522337546,0.40496032197139153,59.41420954942028
2016-11-30,Standard Class,Consumer,Michigan,Storage,6,82.81,78.6695,0.4919994219276041,0.1213258918133108,94.18738898269362
2016-11-30,Standard Class,Consumer,Michigan,Chairs,2,194.985,177.43635,0.4631167295480629,0.24897818709685815,21.64097454437392
2015-01-13,Second Class,Corporate,Georgia,Labels,2,4.91,2.5041,0.3717803250607988,0.5085987423170518,35.216233365186426
2014-05-16,Standard Class,Consumer,California,Accessories,1,56.4,53.016,0.4145511901418302,2.71713409335518,31.146388310317256
2015-06-07,Standard Class,Home Office,Pennsylvania,Binders,3,6.104,10.173333333333334,0.3874609092618317,0.10739664597024781,70.85114590055524
2015-06-07,Standard Class,Home Office,Pennsylvania,Paper,4,6.48,4.212000000000001,0.3849597484560826,0.1281777599400095,64.51238767391884
2015-06-07,Standard Class,Home Office,Pennsylvania,Art,2,4.008,3.507,0.36787062850808805,0.12391144809658709,76.30637553607258
2017-03-09,Standard Class,Consumer,California,Copiers,1,479.984,419.986,0.5774584065275896,2.346376672200065,93.6263245522465
2017-03-09,Standard Class,Consumer,California,Binders,2,15.42,10.60125,0.6111944851535038,3.1975871378281706,16.167339344470747
2015-12-22,First Class,Corporate,Pennsylvania,Storage,2,16.784,15.944799999999999,0.3705578142196515,0.0,43.1349670291365
2015-12-22,First Class,Corporate,Pennsylvania,Chairs,7,60.375,60.375,0.510845517223515,2.903202128153541,32.80173835901019
2014-08-06,Standard Class,Consumer,New York,Accessories,1,199.98,115.98839999999998,0.4864032133371796,0.2549050126637721,70.17699937311131
2016-03-27,Standard Class,Corporate,Georgia,Furnishings,1,20.24,11.536799999999998,0.38435737583752155,2.5522747225088427,42.277779631229556
2016-03-27,Standard Class,Corporate,Georgia,Furnishings,4,9.98,7.185600000000001,0.38842366198294337,3.605761351051384,51.65665815286374
2016-03-27,Standard Class,Corporate,Georgia,Binders,2,16.27,8.297699999999999,0.37250697221529055,3.283060089029803,18.869069166001992
2015-12-05,Standard Class,Corporate,California,Accessories,3,13.0,7.1499999999999995,0.3837950891280048,4.321389314739277,24.74321847097384
2015-12-05,Standard Class,Corporate,California,Labels,4,3.15,1.638,0.40093148711609533,2.163319478974044,28.807418887166406
2015-09-11,First Class,Corporate,Colorado,Furnishings,4,6.16,5.159000000000001,0.383152177629044,1.8257203451864228,80.35633908029287
2015-07-17,Standard Class,Corporate,Texas,Labels,3,2.088,1.4094,0.38908804888879805,2.6601453623306117,64.199053974431
2015-07-17,Standard Class,Corporate,Texas,Fasteners,4,3.608,2.7511,0.3919043182851345,3.642213146019596,43.641909171146764
2014-05-30,Standard Class,Corporate,Illinois,Copiers,3,239.992,194.9935,0.49139719368941664,0.5032025047507658,96.47068503294736
2017-11-13,Standard Class,Consumer,Alabama,Accessories,5,47.983999999999995,43.1856,0.4384791116603551,4.109169938124601,53.2826523892506
2016-12-09,First Class,Consumer,Virginia,Tables,6,176.14333333333332,149.7218333333333,0.5444459410877946,0.24599204443074632,33.181484686968545
2015-03-22,Same Day,Consumer,Florida,Accessories,2,223.972,179.1776,0.6387600202314134,4.436755983552016,26.244751801000238
2015-03-22,Same Day,Consumer,Florida,Storage,6,25.067999999999998,30.708299999999998,0.4494953234371413,3.726145697286054,58.15249403029867
2016-12-23,Second Class,Corporate,Texas,Phones,3,151.192,137.9627,0.45854938934501405,0.15342280652913762,47.43123974968542
2016-12-23,Second Class,Corporate,Texas,Labels,9,5.04,3.4019999999999997,0.5384006207630979,4.573697092907426,51.03508126461994
2016-12-23,Second Class,Corporate,Texas,Phones,3,95.96,83.96499999999999,0.42728276327709397,2.5119262111810374,50.284844913024564
2016-12-23,Second Class,Corporate,Texas,Phones,3,43.96,39.0145,0.40999751923503647,1.916875625744851,64.98560784564836
2016-12-23,Second Class,Corporate,Texas,Furnishings,2,1.164,1.5423,0.3978971715707236,1.3491427001896865,80.4126062032812
2016-04-02,Second Class,Corporate,Wisconsin,Chairs,5,290.98,215.32520000000005,0.5694232589860331,3.8513194007534852,77.09651570938424
2017-04-30,Standard Class,Home Office,Florida,Binders,2,2.421,4.1964,0.378086108181581,1.344885687924762,42.64839076875087
2017-04-30,Standard Class,Home Office,Florida,Furnishings,5,44.1408,45.79608,0.44012626011440625,0.1185854487564591,81.73796799787425
2016-11-17,First Class,Consumer,Texas,Phones,2,33.588,30.229200000000002,0.39409876328997684,0.5109593350378038,68.13324506985379
2016-11-17,First Class,Consumer,Texas,Paper,2,7.616,4.8552,0.3665281051575115,3.4870726950977646,36.62278283224418
2016-11-10,First Class,Consumer,Ohio,Paper,5,6.2208,4.043519999999999,0.4029066736661459,4.127576838796834,79.8193531893283
2016-12-06,Standard Class,Corporate,New York,Binders,7,138.392,93.4146,0.5551643666032052,0.0,19.785664688684395
2016-12-06,Standard Class,Corporate,New York,Binders,13,17.104,11.1176,0.6622495995841851,1.9468545522074276,15.324316465587632
2016-12-06,Standard Class,Corporate,New York,Copiers,2,239.992,194.99349999999998,0.47763894510524924,0.0,15.736942775802667
2016-04-03,Same Day,Home Office,Texas,Paper,2,5.136,3.531,0.36574095771887033,1.763655392623951,36.59421962312483
2014-11-28,Standard Class,Consumer,Texas,Machines,4,249.7125,299.65500000000003,0.5492890794908202,3.3800621845132626,73.43886139343337
2015-10-20,First Class,Consumer,New York,Paper,1,24.56,13.016799999999998,0.38679787798916465,0.6589940412781157,62.194861055863875
2014-09-19,Same Day,Home Office,California,Fasteners,2,2.835,2.7782999999999998,0.37715069333119844,1.5639386553147496,80.16655995799451
2017-08-27,Second Class,Consumer,Florida,Appliances,3,4.778666666666667,4.4799999999999995,0.375036263569633,2.4524168868839196,90.72252556457623
2017-07-03,First Class,Consumer,New Hampshire,Furnishings,1,102.3,75.702,0.43662411120753275,1.0712504915173808,28.81708565818072
2017-12-22,Standard Class,Consumer,Minnesota,Tables,1,607.52,510.3168,0.6158592610214644,3.2818038895152744,61.13829346829692
2017-12-22,Standard Class,Consumer,Minnesota,Storage,1,31.16,23.37,0.4024962428158576,1.5623519196684645,17.357141933052098
2016-12-27,Standard Class,Consumer,Kentucky,Labels,1,2.61,1.4094,0.3951918036367947,0.06661869980241772,32.94689323995387
2014-05-20,Second Class,Corporate,Texas,Furnishings,3,3.4440000000000004,5.4243,0.3785036246764523,2.873957933024872,93.19395050594916
2014-05-20,Second Class,Corporate,Texas,Paper,2,5.184,3.3696,0.36574095771887033,2.569595110339393,71.05959434280251
2014-05-20,Second Class,Corporate,Texas,Accessories,2,10.392,12.2106,0.3693017920176612,4.278452825963345,96.42388252862787
2014-05-20,Second Class,Corporate,Texas,Storage,5,13.392,16.0704,0.4125380224855209,1.794900966615589,29.883152534105065
2014-02-04,Second Class,Corporate,California,Binders,2,8.624,5.605600000000001,0.3647150934983072,1.9475553596865396,35.86126792248377
2017-12-09,Standard Class,Consumer,Pennsylvania,Binders,4,2.772,4.8048,0.5660269283748941,2.9880480882169627,36.22193078374566
2017-07-11,Standard Class,Corporate,California,Accessories,5,257.49,208.56689999999998,0.5503961600765706,1.2814986907585206,55.35782943153363
2017-07-11,Standard Class,Corporate,California,Appliances,5,33.62,24.8788,0.4308433676984247,3.6013649809616424,35.23689595998782
2015-05-15,Standard Class,Corporate,Pennsylvania,Storage,2,25.984,31.1808,0.3922891326407096,0.02,68.82132865358942
2017-01-29,First Class,Consumer,Pennsylvania,Art,1,4.768,4.2912,0.3809486337790406,0.9999806554187342,32.45860401328802
2017-09-29,First Class,Corporate,New York,Envelopes,3,2.66,1.3566000000000003,0.39295920287481556,0.14643873191504242,70.43970756354994
2017-04-23,First Class,Consumer,Colorado,Envelopes,1,18.688,11.68,0.3804739609664705,4.442730130344353,68.99776771275961
2017-04-23,First Class,Consumer,Colorado,Furnishings,2,5.832,4.1552999999999995,0.3667513415328539,1.1653968895707896,42.974803678446975
2017-11-09,Standard Class,Home Office,Florida,Accessories,2,95.988,76.7904,0.4193889737899598,0.26335750523621393,22.467622702006825
2017-11-09,Standard Class,Home Office,Florida,Phones,2,249.584,233.985,0.4906172571503576,3.912104845359386,52.95043288992733
2014-05-05,First Class,Corporate,Virginia,Binders,2,5.94,3.2670000000000003,0.3659451994435532,0.12929130847191403,61.03284772661716
2014-05-05,First Class,Corporate,Virginia,Paper,1,35.44,18.783199999999997,0.4026679494172009,0.14017748721050827,51.18067361338005
2016-10-27,Standard Class,Home Office,California,Binders,1,67.136,41.959999999999994,0.8266972827284307,3.495023075196638,12.879820445038737
2014-11-26,Standard Class,Corporate,California,Binders,3,1.4400000000000002,0.936,0.40623544629152203,1.9767781522327699,92.4644403280434
2014-11-26,Standard Class,Corporate,California,Paper,3,4.9799999999999995,2.6393999999999997,0.381993720148908,1.124015119994267,88.45809349323541
2014-11-26,Standard Class,Corporate,California,Appliances,2,20.27,14.5944,0.3745126578499884,4.002413770631785,33.31812895775984
2014-11-26,Standard Class,Corporate,California,Binders,1,7.312,4.752800000000001,0.38087748297082624,1.5584738689466495,50.50146921722231
2014-12-31,Same Day,Home Office,Nevada,Phones,4,118.986,104.11275,0.4586800391518452,3.0808137708273944,43.57416880098789
2016-01-03,Standard Class,Corporate,Texas,Accessories,2,15.04,17.672,0.37694472017223457,2.741238753746933,67.75516544883664
2016-01-03,Standard Class,Corporate,Texas,Accessories,3,55.199999999999996,57.27,0.41391364825874477,1.7820114641012788,48.48652846145329
2016-01-03,Standard Class,Corporate,Texas,Phones,5,36.192,33.4776,0.43005940315808006,0.09458047399817102,93.15981382933768
2017-08-18,Standard Class,Consumer,Massachusetts,Accessories,1,23.18,15.5306,0.38542931409489556,0.17059818899930645,75.4330872909275
2014-06-04,Standard Class,Consumer,New York,Furnishings,1,56.96,35.8848,0.40614244664915417,0.07917165117741207,79.30405558637703
2014-06-04,Standard Class,Consumer,New York,Appliances,3,5.1866666666666665,3.8381333333333334,0.3735640659123703,0.09635171864277389,72.21443972595694
2014-06-04,Standard Class,Consumer,New York,Bookcases,1,353.568,397.764,0.5601019922631691,0.09613840099414125,78.45994298919159
2014-06-04,Standard Class,Consumer,New York,Furnishings,1,13.96,7.259200000000001,0.38278486522337546,0.07768410141667392,80.3631936208544
2017-11-13,Second Class,Consumer,California,Accessories,2,41.475,26.958750000000002,0.7927224395554656,3.4124460027930383,26.3412663275601
2016-01-28,Second Class,Corporate,California,Art,2,19.84,14.6816,0.3752736002709468,0.5650009853518271,92.05891683718707
2016-11-09,Standard Class,Consumer,California,Accessories,2,239.985,151.19055000000003,0.48380786194453884,2.0940239189922254,35.54029206957504
2016-09-10,Standard Class,Consumer,Washington,Labels,1,7.38,3.9114,0.6519337256909645,3.2848210360045096,14.764876732976038
2016-09-10,Standard Class,Consumer,Washington,Binders,2,7.128,4.9005,0.36516104539417554,2.790079260068866,44.047393145012784
2016-09-10,Standard Class,Consumer,Washington,Paper,1,81.98,41.8098,0.41756121581725675,3.499530882182062,58.005985132300005
2016-09-10,Standard Class,Consumer,Washington,Binders,2,19.812,12.8778,0.37413263645808703,1.6084784092423177,81.95885194171031
2017-03-03,Standard Class,Corporate,California,Tables,7,57.096000000000004,59.237100000000005,0.5053233199034186,3.9338770863079833,60.05122163310552
2017-09-08,Second Class,Corporate,New York,Storage,4,16.28,12.0472,0.39257284937946013,0.09841544446969575,65.04753201224992
2017-11-06,Second Class,Consumer,Texas,Furnishings,4,7.64,12.606,0.39604292607377284,0.9224412009110413,10.704825652044011
2017-05-13,Standard Class,Corporate,Tennessee,Appliances,2,10.384,9.2158,0.3655115891490244,2.0082622111155697,14.971865986316484
2016-11-27,Standard Class,Consumer,Arizona,Storage,3,13.269333333333334,11.9424,0.38157004576685255,1.3089135359585444,88.90361969927422
2015-11-13,Standard Class,Consumer,Florida,Binders,5,24.2208,44.4048,0.437174195648801,1.7774987611154482,54.008650248871206
2015-11-13,Standard Class,Consumer,Florida,Accessories,4,27.99,28.339875,0.41151615904242766,2.680691822635855,85.84446426401588
2015-12-08,Standard Class,Corporate,Colorado,Paper,3,5.232,3.5315999999999996,0.37435419412219273,0.27380842173350584,97.42926170440067
2015-09-07,Standard Class,Corporate,New York,Storage,3,23.42,17.096600000000002,0.38663110301466214,0.1451566168204763,66.55286194231378
2015-09-07,Standard Class,Corporate,New York,Accessories,5,18.0,14.76,0.4134394729535117,0.15732771568251966,66.84320798009246
2015-09-07,Standard Class,Corporate,New York,Binders,2,3.048,2.0193000000000003,0.3803891102718359,0.21384989101580004,71.47004300842659
2015-09-07,Standard Class,Corporate,New York,Tables,2,240.588,300.735,0.5148891414490013,0.1441933784841143,74.31442708779367
2015-09-07,Standard Class,Corporate,New York,Fasteners,4,1.81,1.2127,0.41294502891436485,0.11178529215027347,68.58440783047142
2016-07-28,First Class,Consumer,Pennsylvania,Bookcases,4,44.3625,63.882,0.43898502546725493,0.06594709225082288,74.56377340602903
2016-07-28,First Class,Consumer,Pennsylvania,Binders,5,273.95279999999997,456.588,0.6173535468175146,0.07439549448726714,77.76854058911336
2016-07-28,First Class,Consumer,Pennsylvania,Appliances,2,4.74,4.3845,0.3673319729873345,0.07155282972104997,74.78243758938737
2017-08-25,Standard Class,Consumer,Pennsylvania,Bookcases,1,130.98,220.0464,0.4973449229178291,0.18417970474545953,75.67757978529504
2014-04-30,First Class,Consumer,Kentucky,Art,4,43.7375,32.36575,0.42063991585277066,0.20254376558331535,47.146914454616834
2014-04-30,First Class,Consumer,Kentucky,Storage,4,206.5,152.81,0.5031284565550794,0.1349440913025326,49.00143051150195
2017-04-27,Standard Class,Consumer,Washington,Furnishings,6,23.263333333333335,16.7496,0.4389093816243875,4.367375617834742,81.45446484284727
2017-07-23,First Class,Home Office,Wisconsin,Accessories,2,199.975,127.984,0.8793673898889729,4.133488024665139,30.228752042475445
2014-12-13,Second Class,Corporate,Kentucky,Binders,3,4.13,2.1889000000000003,0.38237763138385805,0.04804159519257947,44.46078414547264
2017-01-12,Standard Class,Corporate,Texas,Binders,5,152.196,380.49,0.58997603662905,3.2925741953714116,18.267398985683307
2017-12-02,Same Day,Consumer,Arizona,Binders,3,22.62,37.699999999999996,0.40844445748102676,3.019081780341975,39.83677109937484
2015-11-08,Standard Class,Corporate,North Carolina,Fasteners,11,2.8640000000000003,1.79,0.636309501074619,3.4216867122825736,90.84933297887581
2015-11-08,Standard Class,Corporate,North Carolina,Labels,1,5.04,3.402,0.37802178606426784,1.6992740702688458,56.82545055503113
2015-11-08,Standard Class,Corporate,North Carolina,Binders,7,5.697,9.874799999999999,0.4628615715031173,4.179241191363542,37.752826668139875
2015-11-08,Standard Class,Corporate,North Carolina,Furnishings,1,4.712,3.2984,0.37840668105918257,4.675784130211139,56.999888493294485
2016-11-25,Standard Class,Consumer,California,Chairs,2,97.176,87.4584,0.41951029721546373,1.3987177811647322,24.88328690776911
2015-12-05,First Class,Corporate,Tennessee,Chairs,2,48.712,43.2319,0.3997830544142456,1.3448668270574295,46.203154659973855
2016-07-29,Standard Class,Consumer,North Carolina,Storage,3,234.92,226.1105,0.7783135379541081,2.76508227788146,28.19259894682263
2016-07-29,Standard Class,Consumer,North Carolina,Binders,1,27.396,47.4864,0.6649750965230019,4.574100678399852,27.509111713884245
2014-09-13,Same Day,Consumer,Washington,Fasteners,3,1.9000000000000001,1.0070000000000001,0.3974950723195283,4.71181982502409,73.42973163623469
2014-09-13,Same Day,Consumer,Washington,Furnishings,2,7.095,4.3279499999999995,0.36771355147540924,1.4466581318220875,26.579931005572345
2014-09-13,Same Day,Consumer,Washington,Supplies,1,7.3,5.109999999999999,0.3796201433444584,0.06956826757923826,95.36521925008917
2014-09-13,Same Day,Consumer,Washington,Accessories,1,199.98,123.98759999999999,0.48504013204504226,3.990168512158083,96.88113392874166
2014-09-13,Same Day,Consumer,Washington,Accessories,3,48.32,28.0256,0.4089646970261467,0.5013290714395063,90.17732712665193
2014-09-13,Same Day,Consumer,Washington,Accessories,1,118.0,97.94,0.4503080158081486,1.293125810655992,90.94979207379919
2014-09-13,Same Day,Consumer,Washington,Paper,1,48.94,24.47,0.41713634146450423,4.484432848155165,51.153096866241704
2014-09-13,Same Day,Consumer,Washington,Appliances,1,22.66,12.9162,0.38364821807058314,1.642692764623483,22.18917127315745
2016-06-21,Standard Class,Corporate,Illinois,Binders,1,0.836,2.1736,0.40706357050241887,3.766123767471676,44.255177359898816
2016-09-03,Standard Class,Corporate,Ohio,Paper,6,5.16,3.2895000000000003,0.42823801952490376,3.8437555285002225,27.25052293826617
2017-11-25,Standard Class,Consumer,Florida,Bookcases,4,180.98,201.34025,0.504999845160418,0.027139662595787255,82.03746714405835
2015-05-12,Standard Class,Consumer,Texas,Furnishings,1,21.968,37.894800000000004,0.5540860012861254,4.070830813177246,30.676070919296098
2015-05-12,Standard Class,Consumer,Texas,Phones,5,123.83040000000001,109.89948000000001,0.4825358739818143,0.8815989864258493,47.90360873227299
2015-05-12,Standard Class,Consumer,Texas,Paper,6,21.317333333333334,14.389199999999997,0.43468785912340213,1.5852996173098264,63.96224153623082
2017-03-30,Second Class,Consumer,California,Furnishings,4,23.55,13.659,0.39727819529823766,1.9089959013035964,70.1391809100555
2016-11-17,First Class,Home Office,California,Supplies,4,12.375,9.03375,0.391821390771475,0.7859832377354086,10.85082456278966
2016-12-30,First Class,Corporate,Pennsylvania,Art,5,3.304,2.9736000000000002,0.41340569027716484,0.07022415728367559,40.32787123922981
2016-12-22,Second Class,Home Office,Washington,Binders,3,18.453333333333333,11.994666666666665,0.38272918962413255,0.9880141683827096,35.591573527122215
2016-12-22,Second Class,Home Office,Washington,Machines,1,11.56,7.803000000000001,0.37835865450640516,4.20957411950631,47.50602546440774
2015-12-20,Second Class,Consumer,California,Paper,2,8.56,4.708,0.36759461621186934,4.33041240940641,43.4819611786921
2014-12-27,Second Class,Consumer,Ohio,Furnishings,2,91.176,100.2936,0.42588925622502133,1.2624493909427386,59.89370339517913
2014-12-27,Second Class,Consumer,Ohio,Storage,1,118.16,143.269,0.47405328939759267,4.877529015187559,65.6233453310626
2017-02-16,Standard Class,Consumer,Illinois,Fasteners,1,18.368,12.168799999999997,0.3814191859104939,0.948109022365752,58.302387588176416
2017-02-16,Standard Class,Consumer,Illinois,Chairs,2,300.279,304.5687,0.5225696399758475,3.445724649490783,73.25341934463235
2017-02-16,Standard Class,Consumer,Illinois,Storage,2,25.176,29.2671,0.3939832013396422,3.9056086022574195,60.24487059627504
2017-02-16,Standard Class,Consumer,Illinois,Art,4,7.008,6.132,0.38516791551824037,2.929356757741826,64.50018188102533
2017-02-16,Standard Class,Consumer,Illinois,Furnishings,1,7.692,11.3457,0.38281323046141513,3.421093385676209,72.21231401469475
2017-10-24,First Class,Consumer,Texas,Tables,4,129.35125,149.677875,0.4749947855108576,3.8987775660656276,82.8801312520968
2016-09-02,Second Class,Home Office,Texas,Binders,7,1.2297142857142858,3.1357714285714287,0.47830245453988807,2.346550572646953,83.34882809539954
2016-09-02,Second Class,Home Office,Texas,Accessories,4,39.89,31.413375000000002,0.4196332218971465,2.393266059702461,68.24105618925535
2016-12-01,Second Class,Corporate,Virginia,Appliances,7,300.65000000000003,201.43550000000005,0.6132883914902725,0.0006984074636758042,47.3091805638864
2016-12-01,Second Class,Corporate,Virginia,Supplies,5,8.14,5.779400000000001,0.4006851261486471,0.21025709283483365,51.858141076557224
2014-11-05,Standard Class,Home Office,Virginia,Accessories,2,23.895,15.7707,0.3762824602063916,0.22224629732139636,60.80379052834731
2017-11-25,Standard Class,Consumer,California,Art,1,5.16,3.8184000000000005,0.3771430132313346,4.709508545540888,41.21512933904792
2016-12-16,Standard Class,Home Office,California,Accessories,3,7.07,5.5853,0.37274865892326187,4.486141292277888,46.10270796757532
2017-11-14,Second Class,Corporate,New York,Storage,6,16.06,11.8844,0.4300354964740742,0.06474210544967962,49.49204165317955
2016-06-26,Same Day,Corporate,California,Supplies,2,115.86,110.067,0.43814116920359175,3.547850033938402,48.57180916325165
2016-06-26,Same Day,Corporate,California,Fasteners,5,3.5799999999999996,1.7899999999999998,0.41429613400910426,3.2767388776410002,49.06761736058327
2016-06-26,Same Day,Corporate,California,Paper,2,6.24,3.4320000000000004,0.3656411447180556,3.374720234313218,14.462617347943912
2014-12-26,Standard Class,Corporate,Pennsylvania,Art,3,2.672,2.3046,0.3865707938528351,0.14366342302074486,25.8516554280524
2016-08-14,Standard Class,Corporate,Ohio,Phones,2,129.948,158.10340000000002,0.4619379723445944,0.8408603722792122,36.31209050475884
2016-08-14,Standard Class,Corporate,Ohio,Phones,2,123.594,148.31279999999998,0.45611308431404235,3.8129432436698623,24.819047740617943
2016-08-14,Standard Class,Corporate,Ohio,Accessories,5,55.992,46.1934,0.4428223981078293,4.424940450402735,30.172336862482254
2016-10-24,Standard Class,Home Office,California,Accessories,3,150.0,96.0,0.45485729918533757,2.09455843090674,28.722925624390694
2014-08-23,Second Class,Home Office,Michigan,Paper,2,9.72,4.9572,0.3680351847219375,4.284912484859785,71.80947076298045
2017-09-15,Second Class,Home Office,California,Tables,1,300.904,289.6201,0.7359871843207331,4.303737917101685,26.840392116685845
2017-06-15,Standard Class,Corporate,Tennessee,Phones,3,79.992,70.9929,0.4154247826596203,4.416220761320252,35.77306999464511
2017-06-15,Standard Class,Corporate,Tennessee,Furnishings,4,7.792,5.4544,0.3849906725371137,0.8819551349826242,96.31120761493706
2017-06-15,Standard Class,Corporate,Tennessee,Tables,2,60.48,74.592,0.4101541456997029,3.8587811232319207,79.11921569783998
2017-06-15,Standard Class,Corporate,Tennessee,Phones,8,279.992,251.99280000000002,0.6369361319158897,0.8551377411692713,68.61700976969682
2017-06-15,Standard Class,Corporate,Tennessee,Appliances,8,9.576,8.738100000000001,0.48857255200118915,0.2721396299594645,56.405931784460364
2017-06-15,Standard Class,Corporate,Tennessee,Storage,1,142.776,124.929,0.46218054952876914,2.4890912940750445,64.90690203714729
2017-06-15,Standard Class,Corporate,Tennessee,Paper,5,18.272,12.3336,0.4131668067209006,0.2631942977123872,54.96239894072682
2015-03-01,Standard Class,Consumer,Pennsylvania,Appliances,1,3.552,3.108,0.38105918959101287,0.2094405544027435,57.365329590673966
2016-07-23,First Class,Consumer,Texas,Phones,6,19.189333333333334,17.2704,0.43876252941127164,3.7031600409721426,75.03033768393838
2014-10-01,Standard Class,Home Office,Nevada,Fasteners,1,4.71,4.71,0.3807724079655293,2.057604198637112,29.023108609980948
2014-09-08,Standard Class,Home Office,New York,Chairs,1,172.764,159.32680000000002,0.47648724042806884,0.20447359714126037,66.02712013484053
2014-09-08,Standard Class,Home Office,New York,Art,1,3.52,1.8304,0.38863950122883484,0.19106216564350173,71.81742423856979
2014-11-16,First Class,Corporate,California,Phones,4,19.992,24.4902,0.4170538717331043,1.0642034404175982,43.49052271292801
2014-11-16,First Class,Corporate,California,Bookcases,3,101.99149999999999,93.59219999999999,0.43346533422423317,2.6188795207826687,77.3665193727259
2014-11-16,First Class,Corporate,California,Storage,3,114.97000000000001,111.5209,0.44352339223383364,2.6570879409109076,68.59643978186872
2014-03-03,Standard Class,Consumer,California,Tables,1,626.352,649.8402,0.8454453746638724,3.7998347491530207,9.592408025167225
2015-12-03,Standard Class,Consumer,California,Bookcases,2,179.7495,194.5524,0.4713833383654216,0.2141109150541462,25.268943579145347
2017-07-11,Standard Class,Corporate,California,Phones,6,11.991999999999999,11.0926,0.4241045488476628,2.5948784219314858,95.9329639321888
2017-07-11,Standard Class,Corporate,California,Binders,5,5.96,4.0975,0.4026474940965969,1.9799882580431543,95.82066435427862
2017-11-16,Second Class,Corporate,Ohio,Binders,1,1.824,3.2224000000000004,0.3938209000748538,1.3921369852728076,46.033964450327154
2016-06-12,Second Class,Home Office,Texas,Appliances,2,32.192,112.672,0.91435557017599,2.7611557471026495,9.384224220686999
2016-06-12,Second Class,Home Office,Texas,Furnishings,1,6.984,11.5236,0.3841373225085648,1.8513292091800277,17.74185042588578
2016-06-12,Second Class,Home Office,Texas,Art,5,2.2527999999999997,1.4643199999999998,0.42130940178493437,3.4835377984895337,47.41976408727535
2016-06-12,Second Class,Home Office,Texas,Paper,2,7.776,4.9572,0.366066418843161,4.001554642616863,80.55043721125932
2016-06-12,Second Class,Home Office,Texas,Chairs,1,379.372,498.6032,0.5835246173430256,0.7226946366719198,43.08834589860548
2016-06-12,Second Class,Home Office,Texas,Storage,8,8.442,7.5978,0.4967252042285488,1.9880619706661173,90.22307245546772
2016-06-12,Second Class,Home Office,Texas,Binders,1,1.524,4.191,0.39908549473084154,1.4677376984828183,28.296979518200505
2016-12-29,Second Class,Home Office,Florida,Paper,4,9.352,6.0788,0.3843801803793381,2.5951237369694624,33.629184030621566
2016-12-29,Second Class,Home Office,Florida,Paper,3,8.448,5.4912,0.3725446002940629,2.2313998965179946,14.873263021019117
2017-03-18,Standard Class,Consumer,Washington,Art,3,15.4,8.316,0.38348133968381026,0.5246923612494528,76.09972478845496
2015-12-27,Standard Class,Corporate,Tennessee,Accessories,3,1.5759999999999998,1.3396,0.39950208492251466,4.4842490266417,31.352015206351954
2015-12-27,Standard Class,Corporate,Tennessee,Furnishings,3,17.784,12.448799999999999,0.3822322504983625,2.0703879603625195,41.327028967475925
2015-12-27,Standard Class,Corporate,Tennessee,Bookcases,2,65.552,61.455000000000005,0.41004387894633154,2.460094877836083,50.048302824556046
2015-12-27,Standard Class,Corporate,Tennessee,Storage,3,7.5040000000000004,6.7536,0.37288684671130723,0.15216639504044457,13.380255339764165
2015-12-27,Standard Class,Corporate,Tennessee,Accessories,7,10.392,12.2106,0.453980781573776,2.6248420513562594,82.84330116833038
2015-07-31,Standard Class,Corporate,Missouri,Supplies,3,17.53,12.271,0.3817092624298162,1.6226453044640246,14.058626652774501
2017-06-27,Second Class,Corporate,Washington,Paper,3,6.48,3.3696,0.376157860584192,2.318520104360627,93.3716308527182
2017-06-27,Second Class,Corporate,Washington,Furnishings,3,42.1,28.628,0.40618404520130535,1.5166592834639958,88.7310321627
2017-06-27,Second Class,Corporate,Washington,Accessories,5,257.49,208.56689999999998,0.5503961600765706,4.538958172487496,13.66194450119438
2014-02-07,Second Class,Corporate,New York,Storage,4,16.24,13.803999999999998,0.39402970286163597,0.048231292956233886,32.128856729873625
2016-09-04,Standard Class,Corporate,Minnesota,Storage,3,178.47,124.92899999999999,0.4686008353483308,4.442074014486604,60.45861078609323
2017-04-06,Standard Class,Corporate,Tennessee,Binders,5,1.6199999999999999,2.808,0.42302598438104705,1.0770146801534315,46.45053852400762
2017-12-08,First Class,Consumer,Pennsylvania,Art,4,3.312,2.4012,0.39845789370853074,0.0,33.798846086273755
2017-12-08,First Class,Consumer,Pennsylvania,Phones,1,83.988,104.985,0.43544949853673526,2.1970497878728175,34.40893773016878
2016-07-24,First Class,Consumer,Louisiana,Art,3,24.400000000000002,17.324,0.3899524659945467,2.4176075284655956,16.163564256133853
2015-11-09,Same Day,Home Office,Indiana,Binders,2,5.37,2.7924,0.3701491620217547,0.02398723425548951,37.20684874521076
